priceWeight,volumeThreshold,name,offeredServices,productionVolume,money,ownership,time,type
1,0.63,40,[12],0,10,40,10,Monopolist
1,0.68,41,[13],3,64,41,10,Diversifier
1,0.69,42,[15],1,83,42,10,Diversifier
1,0.6,43,[14],1,74,43,10,Monopolist
1,0.82,44,[14],0,10,44,10,Monopolist
1,0.9,45,[16],0,10,45,10,Diversifier
1,0.65,46,"[9, 4]",3,85,46,10,Monopolist
1,0.63,47,"[20, 4]",2,74,47,10,Diversifier
1,0.71,48,[17],2,80,48,10,Monopolist
1,0.65,49,"[16, 12]",0,10,49,10,Diversifier
1,0.81,50,"[20, 13]",4,166,50,10,Monopolist
1,0.73,51,[12],1,94,51,10,Diversifier
1,0.62,52,[2],0,10,52,10,Diversifier
1,0.66,53,[15],1,83,53,10,Monopolist
1,0.9,54,"[18, 5]",3,91,54,10,Monopolist
1,0.79,55,[4],3,85,55,10,Monopolist
1,0.63,56,"[16, 6]",1,85,56,10,Monopolist
1,0.89,57,"[8, 9]",6,127,57,10,Diversifier
1,0.89,58,"[19, 11]",3,127,58,10,Monopolist
1,0.61,59,[12],1,94,59,10,Monopolist
1,0.81,0,"[5, 16]",2,170,0,20,Diversifier
1,0.89,1,"[8, 19]",4,71,1,20,Diversifier
1,0.83,2,"[16, 19]",1,29,2,20,Diversifier
1,0.83,3,[14],1,74,3,20,Diversifier
1,0.71,4,[18],1,37,4,20,Monopolist
1,0.67,5,[13],3,64,5,20,Monopolist
1,0.86,6,"[5, 1]",2,40,6,20,Monopolist
1,0.8,7,[11],3,247,7,20,Monopolist
1,0.79,8,"[13, 6]",3,235,8,20,Diversifier
1,0.8,9,"[9, 19]",2,76,9,20,Diversifier
1,0.75,10,"[12, 5]",3,262,10,20,Monopolist
1,0.9,11,[17],3,115,11,20,Diversifier
1,0.84,12,"[5, 20]",3,209,12,20,Monopolist
1,0.88,13,[15],0,10,13,20,Monopolist
1,0.8,14,[7],3,286,14,20,Diversifier
1,0.82,15,"[19, 15]",2,48,15,20,Diversifier
1,0.72,16,"[7, 15]",1,102,16,20,Diversifier
1,0.79,17,"[2, 3]",3,214,17,20,Monopolist
1,0.64,18,"[9, 15]",2,104,18,20,Monopolist
1,0.71,19,[14],2,138,19,20,Diversifier
1,0.76,20,"[9, 12]",2,104,20,20,Diversifier
1,0.75,21,[1],2,40,21,20,Monopolist
1,0.74,22,"[17, 6]",3,195,22,20,Monopolist
1,0.73,23,[17],3,115,23,20,Monopolist
1,0.9,24,"[9, 18]",4,158,24,20,Diversifier
1,0.85,25,"[4, 3]",3,214,25,20,Diversifier
1,0.71,26,[12],2,178,26,20,Monopolist
1,0.73,27,"[16, 18]",1,37,27,20,Diversifier
1,0.71,28,[18],2,64,28,20,Monopolist
1,0.89,29,"[13, 14]",3,64,29,20,Diversifier
1,0.68,30,[5],1,90,30,20,Diversifier
1,0.75,31,[16],0,10,31,20,Diversifier
1,0.72,32,"[11, 12]",2,168,32,20,Monopolist
1,0.85,33,[4],0,10,33,20,Diversifier
1,0.77,34,"[15, 10]",5,455,34,20,Diversifier
1,0.84,35,"[11, 15]",3,247,35,20,Monopolist
1,0.72,36,[15],1,83,36,20,Diversifier
1,0.61,37,"[7, 2]",4,326,37,20,Diversifier
1,0.73,38,"[2, 19]",2,69,38,20,Monopolist
1,0.79,39,[7],2,194,39,20,Monopolist
1,0.63,40,[12],0,10,40,20,Monopolist
1,0.68,41,[13],3,64,41,20,Diversifier
1,0.69,42,[15],1,83,42,20,Diversifier
1,0.6,43,[14],1,74,43,20,Monopolist
1,0.82,44,[14],0,10,44,20,Monopolist
1,0.9,45,[16],1,91,45,20,Diversifier
1,0.65,46,"[9, 4]",3,85,46,20,Monopolist
1,0.63,47,"[20, 4]",2,74,47,20,Diversifier
1,0.71,48,[17],2,80,48,20,Monopolist
1,0.65,49,"[16, 12]",0,10,49,20,Diversifier
1,0.81,50,"[20, 13]",5,205,50,20,Monopolist
1,0.73,51,[12],1,94,51,20,Diversifier
1,0.62,52,[2],0,10,52,20,Diversifier
1,0.66,53,[15],1,83,53,20,Monopolist
1,0.9,54,"[18, 5]",3,91,54,20,Monopolist
1,0.79,55,[4],3,85,55,20,Monopolist
1,0.63,56,"[16, 6]",2,160,56,20,Monopolist
1,0.89,57,"[8, 9]",7,141,57,20,Diversifier
1,0.89,58,"[19, 11]",3,127,58,20,Monopolist
1,0.61,59,[12],1,94,59,20,Monopolist
1,0.81,0,"[5, 16]",2,170,0,30,Diversifier
1,0.89,1,"[8, 19]",5,90,1,30,Diversifier
1,0.83,2,"[16, 19]",1,29,2,30,Diversifier
1,0.83,3,[14],2,138,3,30,Diversifier
1,0.71,4,[18],2,64,4,30,Monopolist
1,0.67,5,[13],3,64,5,30,Monopolist
1,0.86,6,"[5, 1]",3,120,6,30,Monopolist
1,0.8,7,[11],3,247,7,30,Monopolist
1,0.79,8,"[13, 6]",3,235,8,30,Diversifier
1,0.8,9,"[9, 19]",2,76,9,30,Diversifier
1,0.75,10,"[12, 5]",4,342,10,30,Monopolist
1,0.9,11,[17],3,115,11,30,Diversifier
1,0.84,12,"[5, 20]",3,209,12,30,Monopolist
1,0.88,13,[15],0,10,13,30,Monopolist
1,0.8,14,[7],3,286,14,30,Diversifier
1,0.82,15,"[19, 15]",2,48,15,30,Diversifier
1,0.72,16,"[7, 15]",2,175,16,30,Diversifier
1,0.79,17,"[2, 3]",4,282,17,30,Monopolist
1,0.64,18,"[9, 15]",2,104,18,30,Monopolist
1,0.71,19,[14],2,138,19,30,Diversifier
1,0.76,20,"[9, 12]",3,188,20,30,Diversifier
1,0.75,21,[1],2,40,21,30,Monopolist
1,0.74,22,"[17, 6]",4,230,22,30,Monopolist
1,0.73,23,[17],3,115,23,30,Monopolist
1,0.9,24,"[9, 18]",5,205,24,30,Diversifier
1,0.85,25,"[4, 3]",4,282,25,30,Diversifier
1,0.71,26,[12],2,178,26,30,Monopolist
1,0.73,27,"[16, 18]",1,37,27,30,Diversifier
1,0.71,28,[18],2,64,28,30,Monopolist
1,0.89,29,"[13, 14]",3,64,29,30,Diversifier
1,0.68,30,[5],1,90,30,30,Diversifier
1,0.75,31,[16],0,10,31,30,Diversifier
1,0.72,32,"[11, 12]",3,247,32,30,Monopolist
1,0.85,33,[4],0,10,33,30,Diversifier
1,0.77,34,"[15, 10]",5,455,34,30,Diversifier
1,0.84,35,"[11, 15]",3,247,35,30,Monopolist
1,0.72,36,[15],1,83,36,30,Diversifier
1,0.61,37,"[7, 2]",4,326,37,30,Diversifier
1,0.73,38,"[2, 19]",3,109,38,30,Monopolist
1,0.79,39,[7],3,286,39,30,Monopolist
1,0.63,40,[12],0,10,40,30,Monopolist
1,0.68,41,[13],4,82,41,30,Diversifier
1,0.69,42,[15],2,156,42,30,Diversifier
1,0.6,43,[14],1,74,43,30,Monopolist
1,0.82,44,[14],0,10,44,30,Monopolist
1,0.9,45,[16],1,91,45,30,Diversifier
1,0.65,46,"[9, 4]",4,110,46,30,Monopolist
1,0.63,47,"[20, 4]",3,99,47,30,Diversifier
1,0.71,48,[17],2,80,48,30,Monopolist
1,0.65,49,"[16, 12]",0,10,49,30,Diversifier
1,0.81,50,"[20, 13]",5,205,50,30,Monopolist
1,0.73,51,[12],1,94,51,30,Diversifier
1,0.62,52,[2],1,50,52,30,Diversifier
1,0.66,53,[15],1,83,53,30,Monopolist
1,0.9,54,"[18, 5]",3,91,54,30,Monopolist
1,0.79,55,[4],3,85,55,30,Monopolist
1,0.63,56,"[16, 6]",2,160,56,30,Monopolist
1,0.89,57,"[8, 9]",7,141,57,30,Diversifier
1,0.89,58,"[19, 11]",3,127,58,30,Monopolist
1,0.61,59,[12],1,94,59,30,Monopolist
1,0.81,0,"[5, 16]",2,170,0,40,Diversifier
1,0.89,1,"[8, 19]",6,104,1,40,Diversifier
1,0.83,2,"[16, 19]",1,29,2,40,Diversifier
1,0.83,3,[14],3,202,3,40,Diversifier
1,0.71,4,[18],2,64,4,40,Monopolist
1,0.67,5,[13],3,64,5,40,Monopolist
1,0.86,6,"[5, 1]",3,120,6,40,Monopolist
1,0.8,7,[11],3,247,7,40,Monopolist
1,0.79,8,"[13, 6]",4,310,8,40,Diversifier
1,0.8,9,"[9, 19]",3,123,9,40,Diversifier
1,0.75,10,"[12, 5]",4,342,10,40,Monopolist
1,0.9,11,[17],3,115,11,40,Diversifier
1,0.84,12,"[5, 20]",3,209,12,40,Monopolist
1,0.88,13,[15],0,10,13,40,Monopolist
1,0.8,14,[7],4,378,14,40,Diversifier
1,0.82,15,"[19, 15]",3,67,15,40,Diversifier
1,0.72,16,"[7, 15]",2,175,16,40,Diversifier
1,0.79,17,"[2, 3]",4,282,17,40,Monopolist
1,0.64,18,"[9, 15]",2,104,18,40,Monopolist
1,0.71,19,[14],3,202,19,40,Diversifier
1,0.76,20,"[9, 12]",3,188,20,40,Diversifier
1,0.75,21,[1],2,40,21,40,Monopolist
1,0.74,22,"[17, 6]",4,230,22,40,Monopolist
1,0.73,23,[17],3,115,23,40,Monopolist
1,0.9,24,"[9, 18]",5,205,24,40,Diversifier
1,0.85,25,"[4, 3]",4,282,25,40,Diversifier
1,0.71,26,[12],2,178,26,40,Monopolist
1,0.73,27,"[16, 18]",1,37,27,40,Diversifier
1,0.71,28,[18],2,64,28,40,Monopolist
1,0.89,29,"[13, 14]",3,64,29,40,Diversifier
1,0.68,30,[5],1,90,30,40,Diversifier
1,0.75,31,[16],0,10,31,40,Diversifier
1,0.72,32,"[11, 12]",4,326,32,40,Monopolist
1,0.85,33,[4],0,10,33,40,Diversifier
1,0.77,34,"[15, 10]",6,548,34,40,Diversifier
1,0.84,35,"[11, 15]",3,247,35,40,Monopolist
1,0.72,36,[15],1,83,36,40,Diversifier
1,0.61,37,"[7, 2]",4,326,37,40,Diversifier
1,0.73,38,"[2, 19]",4,149,38,40,Monopolist
1,0.79,39,[7],3,286,39,40,Monopolist
1,0.63,40,[12],0,10,40,40,Monopolist
1,0.68,41,[13],4,82,41,40,Diversifier
1,0.69,42,[15],2,156,42,40,Diversifier
1,0.6,43,[14],2,138,43,40,Monopolist
1,0.82,44,[14],0,10,44,40,Monopolist
1,0.9,45,[16],1,91,45,40,Diversifier
1,0.65,46,"[9, 4]",4,110,46,40,Monopolist
1,0.63,47,"[20, 4]",3,99,47,40,Diversifier
1,0.71,48,[17],2,80,48,40,Monopolist
1,0.65,49,"[16, 12]",0,10,49,40,Diversifier
1,0.81,50,"[20, 13]",6,223,50,40,Monopolist
1,0.73,51,[12],1,94,51,40,Diversifier
1,0.62,52,[2],2,90,52,40,Diversifier
1,0.66,53,[15],1,83,53,40,Monopolist
1,0.9,54,"[18, 5]",4,171,54,40,Monopolist
1,0.79,55,[4],3,85,55,40,Monopolist
1,0.63,56,"[16, 6]",2,160,56,40,Monopolist
1,0.89,57,"[8, 9]",8,155,57,40,Diversifier
1,0.89,58,"[19, 11]",3,127,58,40,Monopolist
1,0.61,59,[12],1,94,59,40,Monopolist
1,0.81,0,"[5, 16]",2,170,0,50,Diversifier
1,0.89,1,"[8, 19]",7,123,1,50,Diversifier
1,0.83,2,"[16, 19]",2,110,2,50,Diversifier
1,0.83,3,[14],3,202,3,50,Diversifier
1,0.71,4,[18],2,64,4,50,Monopolist
1,0.67,5,[13],4,82,5,50,Monopolist
1,0.86,6,"[5, 1]",3,120,6,50,Monopolist
1,0.8,7,[11],4,326,7,50,Monopolist
1,0.79,8,"[13, 6]",5,385,8,50,Diversifier
1,0.8,9,"[9, 19]",3,123,9,50,Diversifier
1,0.75,10,"[12, 5]",4,342,10,50,Monopolist
1,0.9,11,[17],3,115,11,50,Diversifier
1,0.84,12,"[5, 20]",3,209,12,50,Monopolist
1,0.88,13,[15],0,10,13,50,Monopolist
1,0.8,14,[7],4,378,14,50,Diversifier
1,0.82,15,"[19, 15]",4,86,15,50,Diversifier
1,0.72,16,"[7, 15]",3,248,16,50,Diversifier
1,0.79,17,"[2, 3]",4,282,17,50,Monopolist
1,0.64,18,"[9, 15]",2,104,18,50,Monopolist
1,0.71,19,[14],3,202,19,50,Diversifier
1,0.76,20,"[9, 12]",3,188,20,50,Diversifier
1,0.75,21,[1],2,40,21,50,Monopolist
1,0.74,22,"[17, 6]",4,230,22,50,Monopolist
1,0.73,23,[17],3,115,23,50,Monopolist
1,0.9,24,"[9, 18]",5,205,24,50,Diversifier
1,0.85,25,"[4, 3]",5,307,25,50,Diversifier
1,0.71,26,[12],2,178,26,50,Monopolist
1,0.73,27,"[16, 18]",2,118,27,50,Diversifier
1,0.71,28,[18],2,64,28,50,Monopolist
1,0.89,29,"[13, 14]",5,146,29,50,Diversifier
1,0.68,30,[5],1,90,30,50,Diversifier
1,0.75,31,[16],1,91,31,50,Diversifier
1,0.72,32,"[11, 12]",4,326,32,50,Monopolist
1,0.85,33,[4],0,10,33,50,Diversifier
1,0.77,34,"[15, 10]",7,621,34,50,Diversifier
1,0.84,35,"[11, 15]",4,326,35,50,Monopolist
1,0.72,36,[15],1,83,36,50,Diversifier
1,0.61,37,"[7, 2]",4,326,37,50,Diversifier
1,0.73,38,"[2, 19]",5,168,38,50,Monopolist
1,0.79,39,[7],4,378,39,50,Monopolist
1,0.63,40,[12],0,10,40,50,Monopolist
1,0.68,41,[13],5,100,41,50,Diversifier
1,0.69,42,[15],2,156,42,50,Diversifier
1,0.6,43,[14],2,138,43,50,Monopolist
1,0.82,44,[14],1,74,44,50,Monopolist
1,0.9,45,[16],1,91,45,50,Diversifier
1,0.65,46,"[9, 4]",4,110,46,50,Monopolist
1,0.63,47,"[20, 4]",4,124,47,50,Diversifier
1,0.71,48,[17],2,80,48,50,Monopolist
1,0.65,49,"[16, 12]",0,10,49,50,Diversifier
1,0.81,50,"[20, 13]",7,262,50,50,Monopolist
1,0.73,51,[12],1,94,51,50,Diversifier
1,0.62,52,[2],3,130,52,50,Diversifier
1,0.66,53,[15],1,83,53,50,Monopolist
1,0.9,54,"[18, 5]",5,198,54,50,Monopolist
1,0.79,55,[4],3,85,55,50,Monopolist
1,0.63,56,"[16, 6]",2,160,56,50,Monopolist
1,0.89,57,"[8, 9]",9,169,57,50,Diversifier
1,0.89,58,"[19, 11]",4,206,58,50,Monopolist
1,0.61,59,[12],1,94,59,50,Monopolist
1,0.81,0,"[5, 16]",3,251,0,60,Diversifier
1,0.89,1,"[8, 19]",8,137,1,60,Diversifier
1,0.83,2,"[16, 19]",2,110,2,60,Diversifier
1,0.83,3,[14],3,202,3,60,Diversifier
1,0.71,4,[18],2,64,4,60,Monopolist
1,0.67,5,[13],5,100,5,60,Monopolist
1,0.86,6,"[5, 1]",3,120,6,60,Monopolist
1,0.8,7,[11],4,326,7,60,Monopolist
1,0.79,8,"[13, 6]",6,460,8,60,Diversifier
1,0.8,9,"[9, 19]",3,123,9,60,Diversifier
1,0.75,10,"[12, 5]",5,426,10,60,Monopolist
1,0.9,11,[17],3,115,11,60,Diversifier
1,0.84,12,"[5, 20]",4,248,12,60,Monopolist
1,0.88,13,[15],0,10,13,60,Monopolist
1,0.8,14,[7],5,470,14,60,Diversifier
1,0.82,15,"[19, 15]",5,105,15,60,Diversifier
1,0.72,16,"[7, 15]",3,248,16,60,Diversifier
1,0.79,17,"[2, 3]",5,350,17,60,Monopolist
1,0.64,18,"[9, 15]",2,104,18,60,Monopolist
1,0.71,19,[14],3,202,19,60,Diversifier
1,0.76,20,"[9, 12]",3,188,20,60,Diversifier
1,0.75,21,[1],2,40,21,60,Monopolist
1,0.74,22,"[17, 6]",5,305,22,60,Monopolist
1,0.73,23,[17],4,150,23,60,Monopolist
1,0.9,24,"[9, 18]",5,205,24,60,Diversifier
1,0.85,25,"[4, 3]",5,307,25,60,Diversifier
1,0.71,26,[12],2,178,26,60,Monopolist
1,0.73,27,"[16, 18]",2,118,27,60,Diversifier
1,0.71,28,[18],2,64,28,60,Monopolist
1,0.89,29,"[13, 14]",6,164,29,60,Diversifier
1,0.68,30,[5],2,170,30,60,Diversifier
1,0.75,31,[16],1,91,31,60,Diversifier
1,0.72,32,"[11, 12]",4,326,32,60,Monopolist
1,0.85,33,[4],0,10,33,60,Diversifier
1,0.77,34,"[15, 10]",7,621,34,60,Diversifier
1,0.84,35,"[11, 15]",5,405,35,60,Monopolist
1,0.72,36,[15],1,83,36,60,Diversifier
1,0.61,37,"[7, 2]",4,326,37,60,Diversifier
1,0.73,38,"[2, 19]",5,168,38,60,Monopolist
1,0.79,39,[7],4,378,39,60,Monopolist
1,0.63,40,[12],0,10,40,60,Monopolist
1,0.68,41,[13],5,100,41,60,Diversifier
1,0.69,42,[15],2,156,42,60,Diversifier
1,0.6,43,[14],2,138,43,60,Monopolist
1,0.82,44,[14],1,74,44,60,Monopolist
1,0.9,45,[16],2,172,45,60,Diversifier
1,0.65,46,"[9, 4]",5,135,46,60,Monopolist
1,0.63,47,"[20, 4]",4,124,47,60,Diversifier
1,0.71,48,[17],2,80,48,60,Monopolist
1,0.65,49,"[16, 12]",1,91,49,60,Diversifier
1,0.81,50,"[20, 13]",7,262,50,60,Monopolist
1,0.73,51,[12],1,94,51,60,Diversifier
1,0.62,52,[2],4,170,52,60,Diversifier
1,0.66,53,[15],1,83,53,60,Monopolist
1,0.9,54,"[18, 5]",6,225,54,60,Monopolist
1,0.79,55,[4],3,85,55,60,Monopolist
1,0.63,56,"[16, 6]",3,235,56,60,Monopolist
1,0.89,57,"[8, 9]",10,183,57,60,Diversifier
1,0.89,58,"[19, 11]",5,225,58,60,Monopolist
1,0.61,59,[12],1,94,59,60,Monopolist
1,0.81,0,"[5, 16]",3,251,0,70,Diversifier
1,0.89,1,"[8, 19]",9,151,1,70,Diversifier
1,0.83,2,"[16, 19]",2,110,2,70,Diversifier
1,0.83,3,[14],3,202,3,70,Diversifier
1,0.71,4,[18],2,64,4,70,Monopolist
1,0.67,5,[13],5,100,5,70,Monopolist
1,0.86,6,"[5, 1]",4,135,6,70,Monopolist
1,0.8,7,[11],4,326,7,70,Monopolist
1,0.79,8,"[13, 6]",6,460,8,70,Diversifier
1,0.8,9,"[9, 19]",3,123,9,70,Diversifier
1,0.75,10,"[12, 5]",5,426,10,70,Monopolist
1,0.9,11,[17],4,150,11,70,Diversifier
1,0.84,12,"[5, 20]",4,248,12,70,Monopolist
1,0.88,13,[15],0,10,13,70,Monopolist
1,0.8,14,[7],5,470,14,70,Diversifier
1,0.82,15,"[19, 15]",5,105,15,70,Diversifier
1,0.72,16,"[7, 15]",4,340,16,70,Diversifier
1,0.79,17,"[2, 3]",5,350,17,70,Monopolist
1,0.64,18,"[9, 15]",2,104,18,70,Monopolist
1,0.71,19,[14],3,202,19,70,Diversifier
1,0.76,20,"[9, 12]",4,272,20,70,Diversifier
1,0.75,21,[1],3,55,21,70,Monopolist
1,0.74,22,"[17, 6]",6,340,22,70,Monopolist
1,0.73,23,[17],4,150,23,70,Monopolist
1,0.9,24,"[9, 18]",5,205,24,70,Diversifier
1,0.85,25,"[4, 3]",6,332,25,70,Diversifier
1,0.71,26,[12],2,178,26,70,Monopolist
1,0.73,27,"[16, 18]",2,118,27,70,Diversifier
1,0.71,28,[18],2,64,28,70,Monopolist
1,0.89,29,"[13, 14]",7,182,29,70,Diversifier
1,0.68,30,[5],2,170,30,70,Diversifier
1,0.75,31,[16],1,91,31,70,Diversifier
1,0.72,32,"[11, 12]",4,326,32,70,Monopolist
1,0.85,33,[4],0,10,33,70,Diversifier
1,0.77,34,"[15, 10]",7,621,34,70,Diversifier
1,0.84,35,"[11, 15]",5,405,35,70,Monopolist
1,0.72,36,[15],1,83,36,70,Diversifier
1,0.61,37,"[7, 2]",5,418,37,70,Diversifier
1,0.73,38,"[2, 19]",6,187,38,70,Monopolist
1,0.79,39,[7],4,378,39,70,Monopolist
1,0.63,40,[12],0,10,40,70,Monopolist
1,0.68,41,[13],6,118,41,70,Diversifier
1,0.69,42,[15],2,156,42,70,Diversifier
1,0.6,43,[14],2,138,43,70,Monopolist
1,0.82,44,[14],1,74,44,70,Monopolist
1,0.9,45,[16],2,172,45,70,Diversifier
1,0.65,46,"[9, 4]",5,135,46,70,Monopolist
1,0.63,47,"[20, 4]",4,124,47,70,Diversifier
1,0.71,48,[17],2,80,48,70,Monopolist
1,0.65,49,"[16, 12]",1,91,49,70,Diversifier
1,0.81,50,"[20, 13]",8,301,50,70,Monopolist
1,0.73,51,[12],1,94,51,70,Diversifier
1,0.62,52,[2],4,170,52,70,Diversifier
1,0.66,53,[15],1,83,53,70,Monopolist
1,0.9,54,"[18, 5]",6,225,54,70,Monopolist
1,0.79,55,[4],4,110,55,70,Monopolist
1,0.63,56,"[16, 6]",3,235,56,70,Monopolist
1,0.89,57,"[8, 9]",11,197,57,70,Diversifier
1,0.89,58,"[19, 11]",6,304,58,70,Monopolist
1,0.61,59,[12],1,94,59,70,Monopolist
1,0.81,0,"[5, 16]",4,332,0,80,Diversifier
1,0.89,1,"[8, 19]",10,165,1,80,Diversifier
1,0.83,2,"[16, 19]",2,110,2,80,Diversifier
1,0.83,3,[14],3,202,3,80,Diversifier
1,0.71,4,[18],2,64,4,80,Monopolist
1,0.67,5,[13],5,100,5,80,Monopolist
1,0.86,6,"[5, 1]",5,150,6,80,Monopolist
1,0.8,7,[11],4,326,7,80,Monopolist
1,0.79,8,"[13, 6]",7,478,8,80,Diversifier
1,0.8,9,"[9, 19]",5,217,9,80,Diversifier
1,0.75,10,"[12, 5]",5,426,10,80,Monopolist
1,0.9,11,[17],5,185,11,80,Diversifier
1,0.84,12,"[5, 20]",5,287,12,80,Monopolist
1,0.88,13,[15],0,10,13,80,Monopolist
1,0.8,14,[7],5,470,14,80,Diversifier
1,0.82,15,"[19, 15]",5,105,15,80,Diversifier
1,0.72,16,"[7, 15]",4,340,16,80,Diversifier
1,0.79,17,"[2, 3]",7,458,17,80,Monopolist
1,0.64,18,"[9, 15]",2,104,18,80,Monopolist
1,0.71,19,[14],4,266,19,80,Diversifier
1,0.76,20,"[9, 12]",4,272,20,80,Diversifier
1,0.75,21,[1],3,55,21,80,Monopolist
1,0.74,22,"[17, 6]",6,340,22,80,Monopolist
1,0.73,23,[17],4,150,23,80,Monopolist
1,0.9,24,"[9, 18]",5,205,24,80,Diversifier
1,0.85,25,"[4, 3]",6,332,25,80,Diversifier
1,0.71,26,[12],2,178,26,80,Monopolist
1,0.73,27,"[16, 18]",2,118,27,80,Diversifier
1,0.71,28,[18],2,64,28,80,Monopolist
1,0.89,29,"[13, 14]",7,182,29,80,Diversifier
1,0.68,30,[5],2,170,30,80,Diversifier
1,0.75,31,[16],1,91,31,80,Diversifier
1,0.72,32,"[11, 12]",5,405,32,80,Monopolist
1,0.85,33,[4],1,35,33,80,Diversifier
1,0.77,34,"[15, 10]",8,694,34,80,Diversifier
1,0.84,35,"[11, 15]",5,405,35,80,Monopolist
1,0.72,36,[15],1,83,36,80,Diversifier
1,0.61,37,"[7, 2]",5,418,37,80,Diversifier
1,0.73,38,"[2, 19]",6,187,38,80,Monopolist
1,0.79,39,[7],5,470,39,80,Monopolist
1,0.63,40,[12],0,10,40,80,Monopolist
1,0.68,41,[13],6,118,41,80,Diversifier
1,0.69,42,[15],2,156,42,80,Diversifier
1,0.6,43,[14],3,202,43,80,Monopolist
1,0.82,44,[14],2,138,44,80,Monopolist
1,0.9,45,[16],3,253,45,80,Diversifier
1,0.65,46,"[9, 4]",6,160,46,80,Monopolist
1,0.63,47,"[20, 4]",6,202,47,80,Diversifier
1,0.71,48,[17],3,115,48,80,Monopolist
1,0.65,49,"[16, 12]",1,91,49,80,Diversifier
1,0.81,50,"[20, 13]",10,379,50,80,Monopolist
1,0.73,51,[12],1,94,51,80,Diversifier
1,0.62,52,[2],4,170,52,80,Diversifier
1,0.66,53,[15],1,83,53,80,Monopolist
1,0.9,54,"[18, 5]",7,305,54,80,Monopolist
1,0.79,55,[4],4,110,55,80,Monopolist
1,0.63,56,"[16, 6]",3,235,56,80,Monopolist
1,0.89,57,"[8, 9]",12,211,57,80,Diversifier
1,0.89,58,"[19, 11]",6,304,58,80,Monopolist
1,0.61,59,[12],1,94,59,80,Monopolist
1,0.81,0,"[5, 16]",4,332,0,90,Diversifier
1,0.89,1,"[8, 19]",11,179,1,90,Diversifier
1,0.83,2,"[16, 19]",3,191,2,90,Diversifier
1,0.83,3,[14],3,202,3,90,Diversifier
1,0.71,4,[18],3,91,4,90,Monopolist
1,0.67,5,[13],6,118,5,90,Monopolist
1,0.86,6,"[5, 1]",5,150,6,90,Monopolist
1,0.8,7,[11],4,326,7,90,Monopolist
1,0.79,8,"[13, 6]",7,478,8,90,Diversifier
1,0.8,9,"[9, 19]",5,217,9,90,Diversifier
1,0.75,10,"[12, 5]",5,426,10,90,Monopolist
1,0.9,11,[17],6,220,11,90,Diversifier
1,0.84,12,"[5, 20]",6,287,50,90,Monopolist
1,0.88,13,[15],0,10,13,90,Monopolist
1,0.8,14,[7],5,470,14,90,Diversifier
1,0.82,15,"[19, 15]",5,105,15,90,Diversifier
1,0.72,16,"[7, 15]",4,340,16,90,Diversifier
1,0.79,17,"[2, 3]",7,458,17,90,Monopolist
1,0.64,18,"[9, 15]",2,104,18,90,Monopolist
1,0.71,19,[14],4,266,19,90,Diversifier
1,0.76,20,"[9, 12]",5,356,20,90,Diversifier
1,0.75,21,[1],4,70,21,90,Monopolist
1,0.74,22,"[17, 6]",7,415,22,90,Monopolist
1,0.73,23,[17],4,150,23,90,Monopolist
