priceWeight,volumeThreshold,name,offeredServices,productionVolume,money,ownership,time,type
1,0.67,57,[15],4,302,57,10,Monopolist
1,0.69,58,"[5, 11]",2,168,58,10,Monopolist
1,0.66,59,[20],2,88,59,10,Monopolist
1,0.81,0,[2],3,130,0,20,Monopolist
1,0.67,1,"[17, 2]",2,85,1,20,Diversifier
1,0.78,2,[1],3,55,2,20,Monopolist
1,0.76,3,"[4, 9]",4,154,3,20,Diversifier
1,0.6,4,[10],1,103,4,20,Diversifier
1,0.65,5,"[2, 6]",4,205,5,20,Monopolist
1,0.68,6,[6],0,10,6,20,Monopolist
1,0.73,7,"[8, 14]",3,102,7,20,Diversifier
1,0.78,8,[7],1,102,8,20,Diversifier
1,0.76,9,"[1, 15]",4,244,9,20,Monopolist
1,0.77,10,"[3, 18]",6,254,10,20,Monopolist
1,0.82,11,[13],2,46,11,20,Diversifier
1,0.87,12,"[8, 11]",1,89,12,20,Diversifier
1,0.78,13,"[13, 10]",4,307,13,20,Monopolist
1,0.8,14,"[17, 13]",5,168,14,20,Diversifier
1,0.79,15,"[8, 10]",3,131,15,20,Diversifier
1,0.84,16,"[14, 10]",3,289,16,20,Monopolist
1,0.84,17,"[8, 20]",6,194,17,20,Monopolist
1,0.84,18,[6],2,160,18,20,Diversifier
1,0.89,19,[16],2,172,19,20,Monopolist
1,0.75,20,"[9, 1]",4,102,20,20,Diversifier
1,0.73,21,[3],2,146,21,20,Monopolist
1,0.68,22,"[4, 19]",4,92,22,20,Diversifier
1,0.78,23,"[12, 6]",1,94,23,20,Diversifier
1,0.6,24,[11],2,168,24,20,Diversifier
1,0.66,25,"[11, 19]",5,105,25,20,Diversifier
1,0.87,26,"[14, 2]",2,114,26,20,Diversifier
1,0.84,27,[14],1,74,27,20,Diversifier
1,0.86,28,"[4, 7]",4,244,28,20,Diversifier
1,0.77,29,[11],1,89,29,20,Monopolist
1,0.82,30,[10],1,103,30,20,Diversifier
1,0.61,31,"[9, 3]",4,240,31,20,Diversifier
1,0.66,32,[14],0,10,32,20,Diversifier
1,0.83,33,[4],3,85,33,20,Diversifier
1,0.73,34,"[1, 16]",3,121,34,20,Monopolist
1,0.86,35,[7],2,194,35,20,Monopolist
1,0.78,36,[8],1,24,36,20,Monopolist
1,0.87,37,[6],1,85,37,20,Diversifier
1,0.71,38,"[9, 11]",2,168,38,20,Monopolist
1,0.62,39,"[5, 1]",4,265,39,20,Monopolist
1,0.87,40,"[13, 20]",5,163,40,20,Diversifier
1,0.9,41,[16],1,91,41,20,Diversifier
1,0.77,42,[14],0,10,42,20,Monopolist
1,0.85,43,"[5, 17]",5,230,43,20,Monopolist
1,0.68,44,[4],2,60,44,20,Monopolist
1,0.84,45,"[13, 6]",4,196,45,20,Monopolist
1,0.72,46,"[12, 4]",3,262,46,20,Monopolist
1,0.77,47,[10],2,196,47,20,Monopolist
1,0.69,48,"[9, 7]",3,196,48,20,Monopolist
1,0.67,49,"[12, 11]",1,89,49,20,Monopolist
1,0.6,50,[4],2,60,50,20,Monopolist
1,0.69,51,[2],1,50,51,20,Monopolist
1,0.81,52,"[7, 12]",4,370,52,20,Monopolist
1,0.79,53,[6],0,10,53,20,Monopolist
1,0.83,54,[16],2,172,54,20,Diversifier
1,0.67,55,[14],0,10,55,20,Diversifier
1,0.78,56,[9],2,104,56,20,Monopolist
1,0.67,57,[15],4,302,57,20,Monopolist
1,0.69,58,"[5, 11]",2,168,58,20,Monopolist
1,0.66,59,[20],3,127,59,20,Monopolist
1,0.81,0,[2],3,130,0,30,Monopolist
1,0.67,1,"[17, 2]",3,125,1,30,Diversifier
1,0.78,2,[1],3,55,2,30,Monopolist
1,0.76,3,"[4, 9]",4,154,3,30,Diversifier
1,0.6,4,[10],1,103,4,30,Diversifier
1,0.65,5,"[2, 6]",4,205,5,30,Monopolist
1,0.68,6,[6],1,85,6,30,Monopolist
1,0.73,7,"[8, 14]",4,166,7,30,Diversifier
1,0.78,8,[7],1,102,8,30,Diversifier
1,0.76,9,"[1, 15]",5,317,9,30,Monopolist
1,0.77,10,"[3, 18]",6,254,10,30,Monopolist
1,0.82,11,[13],3,64,11,30,Diversifier
1,0.87,12,"[8, 11]",2,168,12,30,Diversifier
1,0.78,13,"[13, 10]",5,325,13,30,Monopolist
1,0.8,14,"[17, 13]",5,168,14,30,Diversifier
1,0.79,15,"[8, 10]",3,131,15,30,Diversifier
1,0.84,16,"[14, 10]",3,289,16,30,Monopolist
1,0.84,17,"[8, 20]",7,233,17,30,Monopolist
1,0.84,18,[6],2,160,18,30,Diversifier
1,0.89,19,[16],2,172,19,30,Monopolist
1,0.75,20,"[9, 1]",4,102,20,30,Diversifier
1,0.73,21,[3],2,146,21,30,Monopolist
1,0.68,22,"[4, 19]",4,92,22,30,Diversifier
1,0.78,23,"[12, 6]",1,94,23,30,Diversifier
1,0.6,24,[11],2,168,24,30,Diversifier
1,0.66,25,"[11, 19]",6,124,25,30,Diversifier
1,0.87,26,"[14, 2]",2,114,26,30,Diversifier
1,0.84,27,[14],1,74,27,30,Diversifier
1,0.86,28,"[4, 7]",4,244,28,30,Diversifier
1,0.77,29,[11],2,168,29,30,Monopolist
1,0.82,30,[10],1,103,30,30,Diversifier
1,0.61,31,"[9, 3]",4,240,31,30,Diversifier
1,0.66,32,[14],0,10,32,30,Diversifier
1,0.83,33,[4],3,85,33,30,Diversifier
1,0.73,34,"[1, 16]",3,121,34,30,Monopolist
1,0.86,35,[7],2,194,35,30,Monopolist
1,0.78,36,[8],1,24,36,30,Monopolist
1,0.87,37,[6],1,85,37,30,Diversifier
1,0.71,38,"[9, 11]",2,168,38,30,Monopolist
1,0.62,39,"[5, 1]",4,265,39,30,Monopolist
1,0.87,40,"[13, 20]",6,202,40,30,Diversifier
1,0.9,41,[16],1,91,41,30,Diversifier
1,0.77,42,[14],0,10,42,30,Monopolist
1,0.85,43,"[5, 17]",5,230,43,30,Monopolist
1,0.68,44,[4],2,60,44,30,Monopolist
1,0.84,45,"[13, 6]",5,271,45,30,Monopolist
1,0.72,46,"[12, 4]",3,262,46,30,Monopolist
1,0.77,47,[10],2,196,47,30,Monopolist
1,0.69,48,"[9, 7]",4,288,48,30,Monopolist
1,0.67,49,"[12, 11]",2,173,49,30,Monopolist
1,0.6,50,[4],2,60,50,30,Monopolist
1,0.69,51,[2],1,50,51,30,Monopolist
1,0.81,52,"[7, 12]",4,370,52,30,Monopolist
1,0.79,53,[6],0,10,53,30,Monopolist
1,0.83,54,[16],2,172,54,30,Diversifier
1,0.67,55,[14],0,10,55,30,Diversifier
1,0.78,56,[9],2,104,56,30,Monopolist
1,0.67,57,[15],5,375,57,30,Monopolist
1,0.69,58,"[5, 11]",2,168,58,30,Monopolist
1,0.66,59,[20],3,127,59,30,Monopolist
1,0.81,0,[2],4,170,0,40,Monopolist
1,0.67,1,"[17, 2]",4,165,1,40,Diversifier
1,0.78,2,[1],4,70,2,40,Monopolist
1,0.76,3,"[4, 9]",4,154,3,40,Diversifier
1,0.6,4,[10],1,103,4,40,Diversifier
1,0.65,5,"[2, 6]",4,205,5,40,Monopolist
1,0.68,6,[6],1,85,6,40,Monopolist
1,0.73,7,"[8, 14]",4,166,7,40,Diversifier
1,0.78,8,[7],1,102,8,40,Diversifier
1,0.76,9,"[1, 15]",5,317,9,40,Monopolist
1,0.77,10,"[3, 18]",7,322,10,40,Monopolist
1,0.82,11,[13],3,64,11,40,Diversifier
1,0.87,12,"[8, 11]",2,168,12,40,Diversifier
1,0.78,13,"[13, 10]",5,325,13,40,Monopolist
1,0.8,14,"[17, 13]",5,168,14,40,Diversifier
1,0.79,15,"[8, 10]",3,131,15,40,Diversifier
1,0.84,16,"[14, 10]",4,382,16,40,Monopolist
1,0.84,17,"[8, 20]",7,233,17,40,Monopolist
1,0.84,18,[6],2,160,18,40,Diversifier
1,0.89,19,[16],2,172,19,40,Monopolist
1,0.75,20,"[9, 1]",5,117,20,40,Diversifier
1,0.73,21,[3],3,214,21,40,Monopolist
1,0.68,22,"[4, 19]",4,92,22,40,Diversifier
1,0.78,23,"[12, 6]",2,169,23,40,Diversifier
1,0.6,24,[11],3,247,24,40,Diversifier
1,0.66,25,"[11, 19]",6,124,25,40,Diversifier
1,0.87,26,"[14, 2]",3,154,26,40,Diversifier
1,0.84,27,[14],2,138,27,40,Diversifier
1,0.86,28,"[4, 7]",4,244,28,40,Diversifier
1,0.77,29,[11],2,168,29,40,Monopolist
1,0.82,30,[10],1,103,30,40,Diversifier
1,0.61,31,"[9, 3]",5,308,31,40,Diversifier
1,0.66,32,[14],0,10,32,40,Diversifier
1,0.83,33,[4],4,110,33,40,Diversifier
1,0.73,34,"[1, 16]",3,121,34,40,Monopolist
1,0.86,35,[7],2,194,35,40,Monopolist
1,0.78,36,[8],1,24,36,40,Monopolist
1,0.87,37,[6],1,85,37,40,Diversifier
1,0.71,38,"[9, 11]",3,215,38,40,Monopolist
1,0.62,39,"[5, 1]",5,345,39,40,Monopolist
1,0.87,40,"[13, 20]",6,202,40,40,Diversifier
1,0.9,41,[16],1,91,41,40,Diversifier
1,0.77,42,[14],0,10,42,40,Monopolist
1,0.85,43,"[5, 17]",7,300,43,40,Monopolist
1,0.68,44,[4],2,60,44,40,Monopolist
1,0.84,45,"[13, 6]",6,289,45,40,Monopolist
1,0.72,46,"[12, 4]",4,346,46,40,Monopolist
1,0.77,47,[10],2,196,47,40,Monopolist
1,0.69,48,"[9, 7]",4,288,48,40,Monopolist
1,0.67,49,"[12, 11]",2,173,49,40,Monopolist
1,0.6,50,[4],2,60,50,40,Monopolist
1,0.69,51,[2],1,50,51,40,Monopolist
1,0.81,52,"[7, 12]",5,462,52,40,Monopolist
1,0.79,53,[6],1,85,53,40,Monopolist
1,0.83,54,[16],2,172,54,40,Diversifier
1,0.67,55,[14],1,74,55,40,Diversifier
1,0.78,56,[9],2,104,56,40,Monopolist
1,0.67,57,[15],6,448,57,40,Monopolist
1,0.69,58,"[5, 11]",3,247,58,40,Monopolist
1,0.66,59,[20],3,127,59,40,Monopolist
1,0.81,0,[2],4,170,0,50,Monopolist
1,0.67,1,"[17, 2]",5,200,1,50,Diversifier
1,0.78,2,[1],4,70,2,50,Monopolist
1,0.76,3,"[4, 9]",5,201,3,50,Diversifier
1,0.6,4,[10],1,103,4,50,Diversifier
1,0.65,5,"[2, 6]",4,205,5,50,Monopolist
1,0.68,6,[6],1,85,6,50,Monopolist
1,0.73,7,"[8, 14]",4,166,7,50,Diversifier
1,0.78,8,[7],2,194,8,50,Diversifier
1,0.76,9,"[1, 15]",6,390,9,50,Monopolist
1,0.77,10,"[3, 18]",8,349,10,50,Monopolist
1,0.82,11,[13],3,64,11,50,Diversifier
1,0.87,12,"[8, 11]",3,247,12,50,Diversifier
1,0.78,13,"[13, 10]",5,325,13,50,Monopolist
1,0.8,14,"[17, 13]",5,168,14,50,Diversifier
1,0.79,15,"[8, 10]",3,131,15,50,Diversifier
1,0.84,16,"[14, 10]",4,382,16,50,Monopolist
1,0.84,17,"[8, 20]",7,233,17,50,Monopolist
1,0.84,18,[6],2,160,18,50,Diversifier
1,0.89,19,[16],3,253,19,50,Monopolist
1,0.75,20,"[9, 1]",5,117,20,50,Diversifier
1,0.73,21,[3],3,214,21,50,Monopolist
1,0.68,22,"[4, 19]",4,92,22,50,Diversifier
1,0.78,23,"[12, 6]",2,169,23,50,Diversifier
1,0.6,24,[11],4,326,24,50,Diversifier
1,0.66,25,"[11, 19]",7,203,25,50,Diversifier
1,0.87,26,"[14, 2]",3,154,26,50,Diversifier
1,0.84,27,[14],2,138,27,50,Diversifier
1,0.86,28,"[4, 7]",5,336,28,50,Diversifier
1,0.77,29,[11],2,168,29,50,Monopolist
1,0.82,30,[10],1,103,30,50,Diversifier
1,0.61,31,"[9, 3]",5,308,31,50,Diversifier
1,0.66,32,[14],0,10,32,50,Diversifier
1,0.83,33,[4],4,110,33,50,Diversifier
1,0.73,34,"[1, 16]",4,202,34,50,Monopolist
1,0.86,35,[7],2,194,35,50,Monopolist
1,0.78,36,[8],1,24,36,50,Monopolist
1,0.87,37,[6],1,85,37,50,Diversifier
1,0.71,38,"[9, 11]",3,215,38,50,Monopolist
1,0.62,39,"[5, 1]",6,360,39,50,Monopolist
1,0.87,40,"[13, 20]",6,202,40,50,Diversifier
1,0.9,41,[16],1,91,41,50,Diversifier
1,0.77,42,[14],1,74,42,50,Monopolist
1,0.85,43,"[5, 17]",7,300,43,50,Monopolist
1,0.68,44,[4],2,60,44,50,Monopolist
1,0.84,45,"[13, 6]",6,289,45,50,Monopolist
1,0.72,46,"[12, 4]",4,346,46,50,Monopolist
1,0.77,47,[10],2,196,47,50,Monopolist
1,0.69,48,"[9, 7]",5,380,48,50,Monopolist
1,0.67,49,"[12, 11]",2,173,49,50,Monopolist
1,0.6,50,[4],2,60,50,50,Monopolist
1,0.69,51,[2],1,50,51,50,Monopolist
1,0.81,52,"[7, 12]",5,462,52,50,Monopolist
1,0.79,53,[6],1,85,53,50,Monopolist
1,0.83,54,[16],2,172,54,50,Diversifier
1,0.67,55,[14],1,74,55,50,Diversifier
1,0.78,56,[9],2,104,56,50,Monopolist
1,0.67,57,[15],6,448,57,50,Monopolist
1,0.69,58,"[5, 11]",4,327,58,50,Monopolist
1,0.66,59,[20],3,127,59,50,Monopolist
1,0.81,0,[2],5,210,0,60,Monopolist
1,0.67,1,"[17, 2]",6,240,1,60,Diversifier
1,0.78,2,[1],4,70,2,60,Monopolist
1,0.76,3,"[4, 9]",6,248,3,60,Diversifier
1,0.6,4,[10],1,103,4,60,Diversifier
1,0.65,5,"[2, 6]",4,205,5,60,Monopolist
1,0.68,6,[6],2,160,6,60,Monopolist
1,0.73,7,"[8, 14]",4,166,7,60,Diversifier
1,0.78,8,[7],2,194,8,60,Diversifier
1,0.76,9,"[1, 15]",6,390,9,60,Monopolist
1,0.77,10,"[3, 18]",8,349,10,60,Monopolist
1,0.82,11,[13],3,64,11,60,Diversifier
1,0.87,12,"[8, 11]",3,247,12,60,Diversifier
1,0.78,13,"[13, 10]",5,325,13,60,Monopolist
1,0.8,14,"[17, 13]",6,186,14,60,Diversifier
1,0.79,15,"[8, 10]",3,131,15,60,Diversifier
1,0.84,16,"[14, 10]",4,382,16,60,Monopolist
1,0.84,17,"[8, 20]",8,247,17,60,Monopolist
1,0.84,18,[6],2,160,18,60,Diversifier
1,0.89,19,[16],3,253,19,60,Monopolist
1,0.75,20,"[9, 1]",6,164,20,60,Diversifier
1,0.73,21,[3],4,282,21,60,Monopolist
1,0.68,22,"[4, 19]",4,92,22,60,Diversifier
1,0.78,23,"[12, 6]",3,244,23,60,Diversifier
1,0.6,24,[11],4,326,24,60,Diversifier
1,0.66,25,"[11, 19]",7,203,25,60,Diversifier
1,0.87,26,"[14, 2]",3,154,26,60,Diversifier
1,0.84,27,[14],2,138,27,60,Diversifier
1,0.86,28,"[4, 7]",5,336,28,60,Diversifier
1,0.77,29,[11],2,168,29,60,Monopolist
1,0.82,30,[10],1,103,30,60,Diversifier
1,0.61,31,"[9, 3]",5,308,31,60,Diversifier
1,0.66,32,[14],0,10,32,60,Diversifier
1,0.83,33,[4],4,110,33,60,Diversifier
1,0.73,34,"[1, 16]",4,202,34,60,Monopolist
1,0.86,35,[7],3,286,35,60,Monopolist
1,0.78,36,[8],1,24,36,60,Monopolist
1,0.87,37,[6],1,85,37,60,Diversifier
1,0.71,38,"[9, 11]",4,294,38,60,Monopolist
1,0.62,39,"[5, 1]",6,360,39,60,Monopolist
1,0.87,40,"[13, 20]",7,241,40,60,Diversifier
1,0.9,41,[16],2,172,41,60,Diversifier
1,0.77,42,[14],1,74,42,60,Monopolist
1,0.85,43,"[5, 17]",7,300,43,60,Monopolist
1,0.68,44,[4],3,85,44,60,Monopolist
1,0.84,45,"[13, 6]",6,289,45,60,Monopolist
1,0.72,46,"[12, 4]",4,346,46,60,Monopolist
1,0.77,47,[10],2,196,47,60,Monopolist
1,0.69,48,"[9, 7]",5,380,48,60,Monopolist
1,0.67,49,"[12, 11]",2,173,49,60,Monopolist
1,0.6,50,[4],2,60,50,60,Monopolist
1,0.69,51,[2],1,50,51,60,Monopolist
1,0.81,52,"[7, 12]",5,462,52,60,Monopolist
1,0.79,53,[6],1,85,53,60,Monopolist
1,0.83,54,[16],3,253,54,60,Diversifier
1,0.67,55,[14],1,74,55,60,Diversifier
1,0.78,56,[9],2,104,56,60,Monopolist
1,0.67,57,[15],7,521,57,60,Monopolist
1,0.69,58,"[5, 11]",4,327,58,60,Monopolist
1,0.66,59,[20],3,127,59,60,Monopolist
1,0.81,0,[2],5,210,0,70,Monopolist
1,0.67,1,"[17, 2]",7,275,1,70,Diversifier
1,0.78,2,[1],5,85,2,70,Monopolist
1,0.76,3,"[4, 9]",6,248,3,70,Diversifier
1,0.6,4,[10],2,196,4,70,Diversifier
1,0.65,5,"[2, 6]",4,205,5,70,Monopolist
1,0.68,6,[6],2,160,6,70,Monopolist
1,0.73,7,"[8, 14]",4,166,7,70,Diversifier
1,0.78,8,[7],3,286,8,70,Diversifier
1,0.76,9,"[1, 15]",6,390,9,70,Monopolist
1,0.77,10,"[3, 18]",9,376,10,70,Monopolist
1,0.82,11,[13],3,64,11,70,Diversifier
1,0.87,12,"[8, 11]",3,247,12,70,Diversifier
1,0.78,13,"[13, 10]",5,325,13,70,Monopolist
1,0.8,14,"[17, 13]",7,204,14,70,Diversifier
1,0.79,15,"[8, 10]",3,131,15,70,Diversifier
1,0.84,16,"[14, 10]",4,382,16,70,Monopolist
1,0.84,17,"[8, 20]",9,286,17,70,Monopolist
1,0.84,18,[6],2,160,18,70,Diversifier
1,0.89,19,[16],3,253,19,70,Monopolist
1,0.75,20,"[9, 1]",6,164,20,70,Diversifier
1,0.73,21,[3],4,282,21,70,Monopolist
1,0.68,22,"[4, 19]",4,92,22,70,Diversifier
1,0.78,23,"[12, 6]",3,244,23,70,Diversifier
1,0.6,24,[11],5,405,24,70,Diversifier
1,0.66,25,"[11, 19]",7,203,25,70,Diversifier
1,0.87,26,"[14, 2]",3,154,26,70,Diversifier
1,0.84,27,[14],3,202,27,70,Diversifier
1,0.86,28,"[4, 7]",6,361,28,70,Diversifier
1,0.77,29,[11],2,168,29,70,Monopolist
1,0.82,30,[10],1,103,30,70,Diversifier
1,0.61,31,"[9, 3]",5,308,31,70,Diversifier
1,0.66,32,[14],0,10,32,70,Diversifier
1,0.83,33,[4],4,110,33,70,Diversifier
1,0.73,34,"[1, 16]",4,202,34,70,Monopolist
1,0.86,35,[7],3,286,35,70,Monopolist
1,0.78,36,[8],1,24,36,70,Monopolist
1,0.87,37,[6],1,85,37,70,Diversifier
1,0.71,38,"[9, 11]",4,294,38,70,Monopolist
1,0.62,39,"[5, 1]",6,360,39,70,Monopolist
1,0.87,40,"[13, 20]",7,241,40,70,Diversifier
1,0.9,41,[16],2,172,41,70,Diversifier
1,0.77,42,[14],1,74,42,70,Monopolist
1,0.85,43,"[5, 17]",8,380,43,70,Monopolist
1,0.68,44,[4],3,85,44,70,Monopolist
1,0.84,45,"[13, 6]",6,289,45,70,Monopolist
1,0.72,46,"[12, 4]",4,346,46,70,Monopolist
1,0.77,47,[10],2,196,47,70,Monopolist
1,0.69,48,"[9, 7]",6,472,48,70,Monopolist
1,0.67,49,"[12, 11]",3,252,49,70,Monopolist
1,0.6,50,[4],2,60,50,70,Monopolist
1,0.69,51,[2],1,50,51,70,Monopolist
1,0.81,52,"[7, 12]",6,554,52,70,Monopolist
1,0.79,53,[6],1,85,53,70,Monopolist
1,0.83,54,[16],3,253,54,70,Diversifier
1,0.67,55,[14],1,74,55,70,Diversifier
1,0.78,56,[9],2,104,56,70,Monopolist
1,0.67,57,[15],7,521,57,70,Monopolist
1,0.69,58,"[5, 11]",4,327,58,70,Monopolist
1,0.66,59,[20],4,166,59,70,Monopolist
1,0.81,0,[2],6,250,0,80,Monopolist
1,0.67,1,"[17, 2]",8,310,1,80,Diversifier
1,0.78,2,[1],5,85,2,80,Monopolist
1,0.76,3,"[4, 9]",7,295,3,80,Diversifier
1,0.6,4,[10],2,196,4,80,Diversifier
1,0.65,5,"[2, 6]",5,245,5,80,Monopolist
1,0.68,6,[6],2,160,6,80,Monopolist
1,0.73,7,"[8, 14]",5,180,7,80,Diversifier
1,0.78,8,[7],3,286,8,80,Diversifier
1,0.76,9,"[1, 15]",7,463,9,80,Monopolist
1,0.77,10,"[3, 18]",10,444,10,80,Monopolist
1,0.82,11,[13],3,64,11,80,Diversifier
1,0.87,12,"[8, 11]",3,247,12,80,Diversifier
1,0.78,13,"[13, 10]",6,418,13,80,Monopolist
1,0.8,14,"[17, 13]",8,239,14,80,Diversifier
1,0.79,15,"[8, 10]",3,131,15,80,Diversifier
1,0.84,16,"[14, 10]",4,382,16,80,Monopolist
1,0.84,17,"[8, 20]",10,325,17,80,Monopolist
1,0.84,18,[6],2,160,18,80,Diversifier
1,0.89,19,[16],3,253,19,80,Monopolist
1,0.75,20,"[9, 1]",7,179,20,80,Diversifier
1,0.73,21,[3],5,350,21,80,Monopolist
1,0.68,22,"[4, 19]",5,111,22,80,Diversifier
1,0.78,23,"[12, 6]",3,244,23,80,Diversifier
1,0.6,24,[11],5,405,24,80,Diversifier
1,0.66,25,"[11, 19]",7,203,25,80,Diversifier
1,0.87,26,"[14, 2]",4,218,26,80,Diversifier
1,0.84,27,[14],3,202,27,80,Diversifier
1,0.86,28,"[4, 7]",7,386,28,80,Diversifier
1,0.77,29,[11],2,168,29,80,Monopolist
1,0.82,30,[10],1,103,30,80,Diversifier
1,0.61,31,"[9, 3]",6,376,31,80,Diversifier
1,0.66,32,[14],0,10,32,80,Diversifier
1,0.83,33,[4],4,110,33,80,Diversifier
1,0.73,34,"[1, 16]",4,202,34,80,Monopolist
1,0.86,35,[7],4,378,35,80,Monopolist
1,0.78,36,[8],1,24,36,80,Monopolist
1,0.87,37,[6],1,85,37,80,Diversifier
1,0.71,38,"[9, 11]",5,341,38,80,Monopolist
1,0.62,39,"[5, 1]",7,375,39,80,Monopolist
1,0.87,40,"[13, 20]",7,241,40,80,Diversifier
1,0.9,41,[16],3,253,41,80,Diversifier
1,0.77,42,[14],1,74,42,80,Monopolist
1,0.85,43,"[5, 17]",8,380,43,80,Monopolist
1,0.68,44,[4],3,85,44,80,Monopolist
1,0.84,45,"[13, 6]",6,289,45,80,Monopolist
1,0.72,46,"[12, 4]",4,346,46,80,Monopolist
1,0.77,47,[10],2,196,47,80,Monopolist
1,0.69,48,"[9, 7]",6,472,48,80,Monopolist
1,0.67,49,"[12, 11]",3,252,49,80,Monopolist
1,0.6,50,[4],2,60,50,80,Monopolist
1,0.69,51,[2],1,50,51,80,Monopolist
1,0.81,52,"[7, 12]",7,638,52,80,Monopolist
1,0.79,53,[6],1,85,53,80,Monopolist
1,0.83,54,[16],3,253,54,80,Diversifier
1,0.67,55,[14],1,74,55,80,Diversifier
1,0.78,56,[9],3,151,56,80,Monopolist
1,0.67,57,[15],8,594,57,80,Monopolist
1,0.69,58,"[5, 11]",4,327,58,80,Monopolist
1,0.66,59,[20],4,166,59,80,Monopolist
1,0.81,0,[2],6,250,0,90,Monopolist
1,0.67,1,"[17, 2]",9,345,1,90,Diversifier
1,0.78,2,[1],5,85,2,90,Monopolist
1,0.76,3,"[4, 9]",7,295,3,90,Diversifier
1,0.6,4,[10],3,289,4,90,Diversifier
1,0.65,5,"[2, 6]",5,245,5,90,Monopolist
1,0.68,6,[6],2,160,6,90,Monopolist
1,0.73,7,"[8, 14]",5,180,7,90,Diversifier
1,0.78,8,[7],3,286,8,90,Diversifier
1,0.76,9,"[1, 15]",7,463,9,90,Monopolist
1,0.77,10,"[3, 18]",10,444,10,90,Monopolist
1,0.82,11,[13],3,64,11,90,Diversifier
1,0.87,12,"[8, 11]",3,247,12,90,Diversifier
1,0.78,13,"[13, 10]",7,436,13,90,Monopolist
1,0.8,14,"[17, 13]",8,239,14,90,Diversifier
1,0.79,15,"[8, 10]",4,224,15,90,Diversifier
1,0.84,16,"[14, 10]",5,446,16,90,Monopolist
1,0.84,17,"[8, 20]",10,325,17,90,Monopolist
1,0.84,18,[6],3,235,18,90,Diversifier
1,0.89,19,[16],4,334,19,90,Monopolist
1,0.75,20,"[9, 1]",7,179,20,90,Diversifier
1,0.73,21,[3],5,350,21,90,Monopolist
1,0.68,22,"[4, 19]",5,111,22,90,Diversifier
1,0.78,23,"[12, 6]",3,244,23,90,Diversifier
1,0.6,24,[11],5,405,24,90,Diversifier
