priceWeight,volumeThreshold,name,offeredServices,productionVolume,money,ownership,time,type
1,0.6,12,"[14, 17]",2,80,12,50,Diversifier
1,0.76,13,[10],4,382,13,50,Diversifier
1,0.76,14,"[5, 14]",2,170,14,50,Monopolist
1,0.86,15,[14],0,10,15,50,Monopolist
1,0.87,16,[20],5,205,16,50,Diversifier
1,0.73,17,[2],5,210,17,50,Diversifier
1,0.74,18,[13],0,10,18,50,Monopolist
1,0.67,19,"[3, 11]",5,383,19,50,Diversifier
1,0.69,20,"[15, 7]",4,359,20,50,Diversifier
1,0.77,21,[14],0,10,21,50,Diversifier
1,0.74,22,"[11, 4]",3,193,22,50,Monopolist
1,0.7,23,[13],2,46,23,50,Monopolist
1,0.72,24,"[6, 11]",5,393,24,50,Diversifier
1,0.75,25,"[9, 7]",2,194,25,50,Monopolist
1,0.63,26,[9],3,151,26,50,Diversifier
1,0.7,27,"[4, 13]",2,46,27,50,Diversifier
1,0.87,28,"[10, 7]",5,474,28,50,Monopolist
1,0.68,29,[4],1,35,29,50,Monopolist
1,0.81,30,"[17, 3]",4,183,30,50,Diversifier
1,0.85,31,[14],0,10,31,50,Monopolist
1,0.76,32,[11],4,326,32,50,Diversifier
1,0.78,33,[17],1,45,33,50,Diversifier
1,0.79,34,[13],0,10,34,50,Monopolist
1,0.63,35,[1],3,55,35,50,Diversifier
1,0.75,36,"[13, 15]",4,82,36,50,Monopolist
1,0.73,37,[15],2,156,37,50,Monopolist
1,0.88,38,[17],4,150,38,50,Diversifier
1,0.76,39,"[5, 1]",3,120,39,50,Diversifier
1,0.76,40,[9],3,151,40,50,Diversifier
1,0.75,41,"[19, 12]",11,479,41,50,Diversifier
1,0.68,42,[14],1,74,42,50,Monopolist
1,0.81,43,[17],2,80,43,50,Diversifier
1,0.74,44,[15],3,229,44,50,Diversifier
1,0.64,45,"[1, 18]",6,172,45,50,Diversifier
1,0.67,46,[7],3,286,46,50,Diversifier
1,0.63,47,[3],2,146,47,50,Monopolist
1,0.87,48,"[13, 10]",3,214,48,50,Diversifier
1,0.89,49,"[18, 2]",6,198,49,50,Monopolist
1,0.6,50,[6],2,160,50,50,Monopolist
1,0.72,51,[13],1,28,51,50,Diversifier
1,0.64,52,[20],5,205,52,50,Diversifier
1,0.84,53,[16],2,172,53,50,Diversifier
1,0.71,54,[4],3,85,54,50,Monopolist
1,0.76,55,[4],3,85,55,50,Diversifier
1,0.62,56,"[11, 16]",4,328,56,50,Diversifier
1,0.65,57,"[5, 7]",4,378,57,50,Monopolist
1,0.89,58,"[14, 9]",3,168,58,50,Diversifier
1,0.62,59,"[8, 2]",2,64,59,50,Diversifier
1,0.61,0,"[5, 6]",3,235,0,60,Diversifier
1,0.79,1,[4],1,35,1,60,Monopolist
1,0.69,2,[6],6,460,2,60,Monopolist
1,0.76,3,[8],5,80,3,60,Monopolist
1,0.9,4,"[10, 11]",5,447,4,60,Diversifier
1,0.73,5,"[14, 5]",1,90,5,60,Diversifier
1,0.82,6,"[8, 10]",4,303,6,60,Monopolist
1,0.76,7,[18],3,91,7,60,Diversifier
1,0.86,8,"[1, 5]",4,135,41,60,Monopolist
1,0.7,9,"[16, 4]",1,91,9,60,Monopolist
1,0.81,10,"[16, 12]",8,670,10,60,Monopolist
1,0.84,11,"[1, 5]",2,105,11,60,Diversifier
1,0.6,12,"[14, 17]",2,80,12,60,Diversifier
1,0.76,13,[10],4,382,13,60,Diversifier
1,0.76,14,"[5, 14]",3,250,14,60,Monopolist
1,0.86,15,[14],0,10,15,60,Monopolist
1,0.87,16,[20],6,244,16,60,Diversifier
1,0.73,17,[2],7,290,17,60,Diversifier
1,0.74,18,[13],0,10,18,60,Monopolist
1,0.67,19,"[3, 11]",5,383,19,60,Diversifier
1,0.69,20,"[15, 7]",5,432,20,60,Diversifier
1,0.77,21,[14],0,10,21,60,Diversifier
1,0.74,22,"[11, 4]",4,272,22,60,Monopolist
1,0.7,23,[13],2,46,23,60,Monopolist
1,0.72,24,"[6, 11]",5,393,24,60,Diversifier
1,0.75,25,"[9, 7]",3,241,25,60,Monopolist
1,0.63,26,[9],4,198,26,60,Diversifier
1,0.7,27,"[4, 13]",2,46,27,60,Diversifier
1,0.87,28,"[10, 7]",5,474,28,60,Monopolist
1,0.68,29,[4],1,35,29,60,Monopolist
1,0.81,30,"[17, 3]",4,183,30,60,Diversifier
1,0.85,31,[14],0,10,31,60,Monopolist
1,0.76,32,[11],4,326,32,60,Diversifier
1,0.78,33,[17],1,45,33,60,Diversifier
1,0.79,34,[13],0,10,34,60,Monopolist
1,0.63,35,[1],3,55,35,60,Diversifier
1,0.75,36,"[13, 15]",4,82,36,60,Monopolist
1,0.73,37,[15],3,229,37,60,Monopolist
1,0.88,38,[17],4,150,38,60,Diversifier
1,0.76,39,"[5, 1]",3,120,39,60,Diversifier
1,0.76,40,[9],3,151,40,60,Diversifier
1,0.75,41,"[19, 12]",12,498,41,60,Diversifier
1,0.68,42,[14],1,74,42,60,Monopolist
1,0.81,43,[17],2,80,43,60,Diversifier
1,0.74,44,[15],3,229,44,60,Diversifier
1,0.64,45,"[1, 18]",9,241,45,60,Diversifier
1,0.67,46,[7],3,286,46,60,Diversifier
1,0.63,47,[3],2,146,47,60,Monopolist
1,0.87,48,"[13, 10]",3,214,48,60,Diversifier
1,0.89,49,"[18, 2]",7,225,49,60,Monopolist
1,0.6,50,[6],3,235,50,60,Monopolist
1,0.72,51,[13],1,28,51,60,Diversifier
1,0.64,52,[20],6,244,52,60,Diversifier
1,0.84,53,[16],3,253,53,60,Diversifier
1,0.71,54,[4],3,85,54,60,Monopolist
1,0.76,55,[4],3,85,55,60,Diversifier
1,0.62,56,"[11, 16]",5,409,56,60,Diversifier
1,0.65,57,"[5, 7]",4,378,57,60,Monopolist
1,0.89,58,"[14, 9]",3,168,58,60,Diversifier
1,0.62,59,"[8, 2]",3,104,59,60,Diversifier
1,0.61,0,"[5, 6]",4,310,0,70,Diversifier
1,0.79,1,[4],1,35,1,70,Monopolist
1,0.69,2,[6],7,535,2,70,Monopolist
1,0.76,3,[8],5,80,3,70,Monopolist
1,0.9,4,"[10, 11]",6,526,4,70,Diversifier
1,0.73,5,"[14, 5]",1,90,5,70,Diversifier
1,0.82,6,"[8, 10]",6,410,6,70,Monopolist
1,0.76,7,[18],4,118,7,70,Diversifier
1,0.86,8,"[1, 5]",4,135,41,70,Monopolist
1,0.7,9,"[16, 4]",2,116,9,70,Monopolist
1,0.81,10,"[16, 12]",9,754,10,70,Monopolist
1,0.84,11,"[1, 5]",2,105,11,70,Diversifier
1,0.6,12,"[14, 17]",2,80,12,70,Diversifier
1,0.76,13,[10],4,382,13,70,Diversifier
1,0.76,14,"[5, 14]",4,314,14,70,Monopolist
1,0.86,15,[14],0,10,15,70,Monopolist
1,0.87,16,[20],7,283,16,70,Diversifier
1,0.73,17,[2],8,330,17,70,Diversifier
1,0.74,18,[13],0,10,18,70,Monopolist
1,0.67,19,"[3, 11]",5,383,19,70,Diversifier
1,0.69,20,"[15, 7]",5,432,20,70,Diversifier
1,0.77,21,[14],0,10,21,70,Diversifier
1,0.74,22,"[11, 4]",4,272,22,70,Monopolist
1,0.7,23,[13],2,46,23,70,Monopolist
1,0.72,24,"[6, 11]",6,472,24,70,Diversifier
1,0.75,25,"[9, 7]",4,333,25,70,Monopolist
1,0.63,26,[9],5,245,26,70,Diversifier
1,0.7,27,"[4, 13]",2,46,27,70,Diversifier
1,0.87,28,"[10, 7]",6,567,28,70,Monopolist
1,0.68,29,[4],2,60,29,70,Monopolist
1,0.81,30,"[17, 3]",4,183,30,70,Diversifier
1,0.85,31,[14],0,10,31,70,Monopolist
1,0.76,32,[11],4,326,32,70,Diversifier
1,0.78,33,[17],1,45,33,70,Diversifier
1,0.79,34,[13],0,10,34,70,Monopolist
1,0.63,35,[1],4,70,35,70,Diversifier
1,0.75,36,"[13, 15]",4,82,36,70,Monopolist
1,0.73,37,[15],3,229,37,70,Monopolist
1,0.88,38,[17],4,150,38,70,Diversifier
1,0.76,39,"[5, 1]",3,120,39,70,Diversifier
1,0.76,40,[9],3,151,40,70,Diversifier
1,0.75,41,"[19, 12]",13,382,41,70,Diversifier
1,0.68,42,[14],2,138,42,70,Monopolist
1,0.81,43,[17],2,80,43,70,Diversifier
1,0.74,44,[15],3,229,44,70,Diversifier
1,0.64,45,"[1, 18]",9,241,45,70,Diversifier
1,0.67,46,[7],4,378,46,70,Diversifier
1,0.63,47,[3],2,146,47,70,Monopolist
1,0.87,48,"[13, 10]",4,307,48,70,Diversifier
1,0.89,49,"[18, 2]",7,225,49,70,Monopolist
1,0.6,50,[6],4,310,50,70,Monopolist
1,0.72,51,[13],1,28,51,70,Diversifier
1,0.64,52,[20],7,283,52,70,Diversifier
1,0.84,53,[16],4,334,53,70,Diversifier
1,0.71,54,[4],3,85,54,70,Monopolist
1,0.76,55,[4],3,85,55,70,Diversifier
1,0.62,56,"[11, 16]",6,488,56,70,Diversifier
1,0.65,57,"[5, 7]",5,470,57,70,Monopolist
1,0.89,58,"[14, 9]",3,168,58,70,Diversifier
1,0.62,59,"[8, 2]",4,118,59,70,Diversifier
1,0.61,0,"[5, 6]",4,310,0,80,Diversifier
1,0.79,1,[4],1,35,1,80,Monopolist
1,0.69,2,[6],8,610,2,80,Monopolist
1,0.76,3,[8],5,80,3,80,Monopolist
1,0.9,4,"[10, 11]",6,526,4,80,Diversifier
1,0.73,5,"[14, 5]",1,90,5,80,Diversifier
1,0.82,6,"[8, 10]",6,410,6,80,Monopolist
1,0.76,7,[18],5,145,7,80,Diversifier
1,0.86,8,"[1, 5]",5,135,41,80,Monopolist
1,0.7,9,"[16, 4]",3,197,9,80,Monopolist
1,0.81,10,"[16, 12]",9,754,10,80,Monopolist
1,0.84,11,"[1, 5]",3,120,11,80,Diversifier
1,0.6,12,"[14, 17]",3,115,12,80,Diversifier
1,0.76,13,[10],4,382,13,80,Diversifier
1,0.76,14,"[5, 14]",4,314,14,80,Monopolist
1,0.86,15,[14],0,10,15,80,Monopolist
1,0.87,16,[20],8,322,16,80,Diversifier
1,0.73,17,[2],9,370,17,80,Diversifier
1,0.74,18,[13],0,10,18,80,Monopolist
1,0.67,19,"[3, 11]",5,383,19,80,Diversifier
1,0.69,20,"[15, 7]",5,432,20,80,Diversifier
1,0.77,21,[14],0,10,21,80,Diversifier
1,0.74,22,"[11, 4]",4,272,22,80,Monopolist
1,0.7,23,[13],2,46,23,80,Monopolist
1,0.72,24,"[6, 11]",6,472,24,80,Diversifier
1,0.75,25,"[9, 7]",5,380,25,80,Monopolist
1,0.63,26,[9],5,245,26,80,Diversifier
1,0.7,27,"[4, 13]",2,46,27,80,Diversifier
1,0.87,28,"[10, 7]",6,567,28,80,Monopolist
1,0.68,29,[4],2,60,29,80,Monopolist
1,0.81,30,"[17, 3]",4,183,30,80,Diversifier
1,0.85,31,[14],0,10,31,80,Monopolist
1,0.76,32,[11],4,326,32,80,Diversifier
1,0.78,33,[17],1,45,33,80,Diversifier
1,0.79,34,[13],0,10,34,80,Monopolist
1,0.63,35,[1],4,70,35,80,Diversifier
1,0.75,36,"[13, 15]",4,82,36,80,Monopolist
1,0.73,37,[15],4,302,37,80,Monopolist
1,0.88,38,[17],4,150,38,80,Diversifier
1,0.76,39,"[5, 1]",3,120,39,80,Diversifier
1,0.76,40,[9],3,151,40,80,Diversifier
1,0.75,41,"[19, 12]",13,397,41,80,Diversifier
1,0.68,42,[14],3,202,42,80,Monopolist
1,0.81,43,[17],2,80,43,80,Diversifier
1,0.74,44,[15],3,229,44,80,Diversifier
1,0.64,45,"[1, 18]",9,241,45,80,Diversifier
1,0.67,46,[7],4,378,46,80,Diversifier
1,0.63,47,[3],2,146,47,80,Monopolist
1,0.87,48,"[13, 10]",4,307,48,80,Diversifier
1,0.89,49,"[18, 2]",8,265,49,80,Monopolist
1,0.6,50,[6],5,385,50,80,Monopolist
1,0.72,51,[13],1,28,51,80,Diversifier
1,0.64,52,[20],8,322,52,80,Diversifier
1,0.84,53,[16],4,334,53,80,Diversifier
1,0.71,54,[4],3,85,54,80,Monopolist
1,0.76,55,[4],4,110,55,80,Diversifier
1,0.62,56,"[11, 16]",6,488,56,80,Diversifier
1,0.65,57,"[5, 7]",6,562,57,80,Monopolist
1,0.89,58,"[14, 9]",4,215,58,80,Diversifier
1,0.62,59,"[8, 2]",4,118,59,80,Diversifier
1,0.61,0,"[5, 6]",4,310,0,90,Diversifier
1,0.79,1,[4],2,60,1,90,Monopolist
1,0.69,2,[6],9,685,2,90,Monopolist
1,0.76,3,[8],5,80,3,90,Monopolist
1,0.9,4,"[10, 11]",6,526,4,90,Diversifier
1,0.73,5,"[14, 5]",1,90,5,90,Diversifier
1,0.82,6,"[8, 10]",7,424,6,90,Monopolist
1,0.76,7,[18],6,172,7,90,Diversifier
1,0.86,8,"[1, 5]",5,135,41,90,Monopolist
1,0.7,9,"[16, 4]",3,197,9,90,Monopolist
1,0.81,10,"[16, 12]",9,754,10,90,Monopolist
1,0.84,11,"[1, 5]",3,120,11,90,Diversifier
1,0.6,12,"[14, 17]",3,115,12,90,Diversifier
1,0.76,13,[10],5,475,13,90,Diversifier
1,0.76,14,"[5, 14]",5,394,14,90,Monopolist
1,0.86,15,[14],0,10,15,90,Monopolist
1,0.87,16,[20],9,361,16,90,Diversifier
1,0.73,17,[2],11,450,17,90,Diversifier
1,0.74,18,[13],0,10,18,90,Monopolist
1,0.67,19,"[3, 11]",6,451,19,90,Diversifier
1,0.69,20,"[15, 7]",5,432,20,90,Diversifier
1,0.77,21,[14],0,10,21,90,Diversifier
1,0.74,22,"[11, 4]",4,272,22,90,Monopolist
1,0.7,23,[13],2,46,23,90,Monopolist
1,0.72,24,"[6, 11]",7,547,24,90,Diversifier
1,0.75,25,"[9, 7]",5,380,25,90,Monopolist
1,0.63,26,[9],5,245,26,90,Diversifier
1,0.7,27,"[4, 13]",3,71,27,90,Diversifier
