priceWeight,volumeThreshold,name,offeredServices,productionVolume,money,ownership,time,type
1,0.84,30,"[3, 11]",3,247,30,50,Diversifier
1,0.84,31,[7],2,194,31,50,Diversifier
1,0.78,32,[6],1,85,32,50,Diversifier
1,0.62,33,[13],3,64,33,50,Diversifier
1,0.89,34,"[13, 7]",4,304,34,50,Diversifier
1,0.61,35,[10],1,103,35,50,Monopolist
1,0.81,36,[6],2,160,36,50,Monopolist
1,0.69,37,[12],1,94,37,50,Diversifier
1,0.85,38,[8],3,52,38,50,Diversifier
1,0.88,39,[17],1,45,39,50,Monopolist
1,0.79,40,[7],0,10,40,50,Monopolist
1,0.87,41,"[4, 2]",3,100,41,50,Diversifier
1,0.74,42,"[7, 14]",2,138,42,50,Diversifier
1,0.82,43,"[18, 10]",3,157,43,50,Monopolist
1,0.85,44,[1],3,55,44,50,Diversifier
1,0.68,45,[17],4,150,45,50,Monopolist
1,0.81,46,[16],0,10,46,50,Monopolist
1,0.86,47,[20],0,10,47,50,Diversifier
1,0.85,48,[15],0,10,48,50,Diversifier
1,0.83,49,"[13, 4]",4,89,49,50,Diversifier
1,0.72,50,"[6, 12]",0,10,50,50,Monopolist
1,0.75,51,"[11, 8]",5,145,51,50,Monopolist
1,0.76,52,"[7, 17]",1,45,52,50,Diversifier
1,0.72,53,"[5, 10]",3,263,53,50,Monopolist
1,0.63,54,"[4, 7]",4,244,54,50,Monopolist
1,0.8,55,"[2, 20]",4,168,55,50,Monopolist
1,0.63,56,[15],2,156,56,50,Diversifier
1,0.85,57,"[6, 18]",4,262,57,50,Diversifier
1,0.76,58,"[17, 20]",1,49,58,50,Diversifier
1,0.79,59,[2],3,130,59,50,Diversifier
1,0.8,0,"[17, 19]",6,156,0,60,Monopolist
1,0.73,1,[3],3,214,1,60,Monopolist
1,0.61,2,"[20, 12]",2,178,2,60,Diversifier
1,0.87,3,[1],3,55,3,60,Monopolist
1,0.68,4,[16],0,10,4,60,Monopolist
1,0.7,5,"[6, 5]",6,490,5,60,Monopolist
1,0.82,6,"[13, 19]",3,64,6,60,Diversifier
1,0.76,7,"[19, 2]",2,69,7,60,Monopolist
1,0.67,8,[10],0,10,8,60,Diversifier
1,0.67,9,[17],1,45,9,60,Diversifier
1,0.9,10,"[15, 14]",2,147,10,60,Diversifier
1,0.66,11,"[11, 7]",2,181,11,60,Monopolist
1,0.78,12,"[13, 3]",1,28,12,60,Diversifier
1,0.68,13,"[11, 14]",4,281,13,60,Diversifier
1,0.69,14,[8],0,10,14,60,Monopolist
1,0.87,15,[10],1,103,15,60,Monopolist
1,0.67,16,"[13, 6]",4,196,16,60,Diversifier
1,0.61,17,[8],4,66,17,60,Monopolist
1,0.8,18,[18],0,10,18,60,Diversifier
1,0.86,19,[18],2,64,19,60,Monopolist
1,0.63,20,[15],1,83,20,60,Monopolist
1,0.79,21,[3],1,78,21,60,Diversifier
1,0.7,22,"[16, 17]",2,172,22,60,Diversifier
1,0.68,23,[10],2,196,23,60,Monopolist
1,0.9,24,[12],1,94,24,60,Diversifier
1,0.79,25,"[16, 7]",3,264,25,60,Diversifier
1,0.68,26,[10],1,103,26,60,Diversifier
1,0.61,27,"[20, 12]",3,172,27,60,Diversifier
1,0.72,28,"[3, 18]",3,132,28,60,Diversifier
1,0.82,29,"[18, 16]",2,172,29,60,Diversifier
1,0.84,30,"[3, 11]",3,247,30,60,Diversifier
1,0.84,31,[7],3,286,31,60,Diversifier
1,0.78,32,[6],1,85,32,60,Diversifier
1,0.62,33,[13],4,82,33,60,Diversifier
1,0.89,34,"[13, 7]",5,396,34,60,Diversifier
1,0.61,35,[10],1,103,35,60,Monopolist
1,0.81,36,[6],2,160,36,60,Monopolist
1,0.69,37,[12],1,94,37,60,Diversifier
1,0.85,38,[8],4,66,38,60,Diversifier
1,0.88,39,[17],1,45,39,60,Monopolist
1,0.79,40,[7],0,10,40,60,Monopolist
1,0.87,41,"[4, 2]",5,165,41,60,Diversifier
1,0.74,42,"[7, 14]",3,202,42,60,Diversifier
1,0.82,43,"[18, 10]",4,184,43,60,Monopolist
1,0.85,44,[1],4,70,44,60,Diversifier
1,0.68,45,[17],4,150,45,60,Monopolist
1,0.81,46,[16],0,10,46,60,Monopolist
1,0.86,47,[20],0,10,47,60,Diversifier
1,0.85,48,[15],1,83,48,60,Diversifier
1,0.83,49,"[13, 4]",5,114,49,60,Diversifier
1,0.72,50,"[6, 12]",0,10,50,60,Monopolist
1,0.75,51,"[11, 8]",6,224,51,60,Monopolist
1,0.76,52,"[7, 17]",1,45,52,60,Diversifier
1,0.72,53,"[5, 10]",3,263,53,60,Monopolist
1,0.63,54,"[4, 7]",5,269,54,60,Monopolist
1,0.8,55,"[2, 20]",5,207,55,60,Monopolist
1,0.63,56,[15],3,229,56,60,Diversifier
1,0.85,57,"[6, 18]",4,262,57,60,Diversifier
1,0.76,58,"[17, 20]",1,49,58,60,Diversifier
1,0.79,59,[2],3,130,59,60,Diversifier
1,0.8,0,"[17, 19]",7,175,0,70,Monopolist
1,0.73,1,[3],5,350,1,70,Monopolist
1,0.61,2,"[20, 12]",3,262,2,70,Diversifier
1,0.87,3,[1],4,70,3,70,Monopolist
1,0.68,4,[16],1,91,4,70,Monopolist
1,0.7,5,"[6, 5]",7,565,5,70,Monopolist
1,0.82,6,"[13, 19]",5,102,6,70,Diversifier
1,0.76,7,"[19, 2]",4,149,7,70,Monopolist
1,0.67,8,[10],0,10,8,70,Diversifier
1,0.67,9,[17],1,45,9,70,Diversifier
1,0.9,10,"[15, 14]",4,284,10,70,Diversifier
1,0.66,11,"[11, 7]",3,260,11,70,Monopolist
1,0.78,12,"[13, 3]",3,114,12,70,Diversifier
1,0.68,13,"[11, 14]",5,345,13,70,Diversifier
1,0.69,14,[8],1,24,14,70,Monopolist
1,0.87,15,[10],2,196,15,70,Monopolist
1,0.67,16,"[13, 6]",5,214,16,70,Diversifier
1,0.61,17,[8],5,80,17,70,Monopolist
1,0.8,18,[18],0,10,18,70,Diversifier
1,0.86,19,[18],2,64,19,70,Monopolist
1,0.63,20,[15],1,83,20,70,Monopolist
1,0.79,21,[3],1,78,21,70,Diversifier
1,0.7,22,"[16, 17]",3,207,22,70,Diversifier
1,0.68,23,[10],2,196,23,70,Monopolist
1,0.9,24,[12],2,178,24,70,Diversifier
1,0.79,25,"[16, 7]",3,264,25,70,Diversifier
1,0.68,26,[10],1,103,26,70,Diversifier
1,0.61,27,"[20, 12]",3,172,27,70,Diversifier
1,0.72,28,"[3, 18]",4,200,28,70,Diversifier
1,0.82,29,"[18, 16]",2,172,29,70,Diversifier
1,0.84,30,"[3, 11]",4,315,30,70,Diversifier
1,0.84,31,[7],4,378,31,70,Diversifier
1,0.78,32,[6],1,85,32,70,Diversifier
1,0.62,33,[13],4,82,33,70,Diversifier
1,0.89,34,"[13, 7]",6,414,34,70,Diversifier
1,0.61,35,[10],1,103,35,70,Monopolist
1,0.81,36,[6],4,310,36,70,Monopolist
1,0.69,37,[12],1,94,37,70,Diversifier
1,0.85,38,[8],4,66,38,70,Diversifier
1,0.88,39,[17],1,45,39,70,Monopolist
1,0.79,40,[7],0,10,40,70,Monopolist
1,0.87,41,"[4, 2]",7,230,41,70,Diversifier
1,0.74,42,"[7, 14]",3,202,42,70,Diversifier
1,0.82,43,"[18, 10]",6,238,43,70,Monopolist
1,0.85,44,[1],5,85,44,70,Diversifier
1,0.68,45,[17],5,185,45,70,Monopolist
1,0.81,46,[16],0,10,46,70,Monopolist
1,0.86,47,[20],0,10,47,70,Diversifier
1,0.85,48,[15],2,156,48,70,Diversifier
1,0.83,49,"[13, 4]",6,139,49,70,Diversifier
1,0.72,50,"[6, 12]",0,10,50,70,Monopolist
1,0.75,51,"[11, 8]",7,238,51,70,Monopolist
1,0.76,52,"[7, 17]",2,80,52,70,Diversifier
1,0.72,53,"[5, 10]",4,343,53,70,Monopolist
1,0.63,54,"[4, 7]",5,269,54,70,Monopolist
1,0.8,55,"[2, 20]",6,246,55,70,Monopolist
1,0.63,56,[15],3,229,56,70,Diversifier
1,0.85,57,"[6, 18]",5,289,57,70,Diversifier
1,0.76,58,"[17, 20]",1,49,58,70,Diversifier
1,0.79,59,[2],4,170,59,70,Diversifier
1,0.8,0,"[17, 19]",7,175,0,80,Monopolist
1,0.73,1,[3],5,350,1,80,Monopolist
1,0.61,2,"[20, 12]",5,385,2,80,Diversifier
1,0.87,3,[1],5,85,3,80,Monopolist
1,0.68,4,[16],1,91,4,80,Monopolist
1,0.7,5,"[6, 5]",7,565,5,80,Monopolist
1,0.82,6,"[13, 19]",5,102,6,80,Diversifier
1,0.76,7,"[19, 2]",5,189,7,80,Monopolist
1,0.67,8,[10],0,10,8,80,Diversifier
1,0.67,9,[17],1,45,9,80,Diversifier
1,0.9,10,"[15, 14]",4,284,10,80,Diversifier
1,0.66,11,"[11, 7]",3,260,11,80,Monopolist
1,0.78,12,"[13, 3]",3,114,12,80,Diversifier
1,0.68,13,"[11, 14]",6,409,13,80,Diversifier
1,0.69,14,[8],1,24,14,80,Monopolist
1,0.87,15,[10],2,196,15,80,Monopolist
1,0.67,16,"[13, 6]",5,214,16,80,Diversifier
1,0.61,17,[8],5,80,17,80,Monopolist
1,0.8,18,[18],0,10,18,80,Diversifier
1,0.86,19,[18],2,64,19,80,Monopolist
1,0.63,20,[15],1,83,20,80,Monopolist
1,0.79,21,[3],1,78,21,80,Diversifier
1,0.7,22,"[16, 17]",4,288,22,80,Diversifier
1,0.68,23,[10],2,196,23,80,Monopolist
1,0.9,24,[12],2,178,24,80,Diversifier
1,0.79,25,"[16, 7]",3,264,25,80,Diversifier
1,0.68,26,[10],1,103,26,80,Diversifier
1,0.61,27,"[20, 12]",4,256,27,80,Diversifier
1,0.72,28,"[3, 18]",4,200,28,80,Diversifier
1,0.82,29,"[18, 16]",2,172,29,80,Diversifier
1,0.84,30,"[3, 11]",5,394,30,80,Diversifier
1,0.84,31,[7],5,470,31,80,Diversifier
1,0.78,32,[6],2,160,32,80,Diversifier
1,0.62,33,[13],4,82,33,80,Diversifier
1,0.89,34,"[13, 7]",6,414,34,80,Diversifier
1,0.61,35,[10],2,196,35,80,Monopolist
1,0.81,36,[6],4,310,36,80,Monopolist
1,0.69,37,[12],2,178,37,80,Diversifier
1,0.85,38,[8],6,94,38,80,Diversifier
1,0.88,39,[17],1,45,39,80,Monopolist
1,0.79,40,[7],0,10,40,80,Monopolist
1,0.87,41,"[4, 2]",7,230,41,80,Diversifier
1,0.74,42,"[7, 14]",3,202,42,80,Diversifier
1,0.82,43,"[18, 10]",6,238,43,80,Monopolist
1,0.85,44,[1],5,85,44,80,Diversifier
1,0.68,45,[17],6,220,45,80,Monopolist
1,0.81,46,[16],0,10,46,80,Monopolist
1,0.86,47,[20],0,10,47,80,Diversifier
1,0.85,48,[15],2,156,48,80,Diversifier
1,0.83,49,"[13, 4]",6,139,49,80,Diversifier
1,0.72,50,"[6, 12]",1,85,50,80,Monopolist
1,0.75,51,"[11, 8]",7,238,51,80,Monopolist
1,0.76,52,"[7, 17]",3,115,52,80,Diversifier
1,0.72,53,"[5, 10]",4,343,53,80,Monopolist
1,0.63,54,"[4, 7]",6,294,54,80,Monopolist
1,0.8,55,"[2, 20]",8,325,55,80,Monopolist
1,0.63,56,[15],4,302,56,80,Diversifier
1,0.85,57,"[6, 18]",5,289,57,80,Diversifier
1,0.76,58,"[17, 20]",1,49,58,80,Diversifier
1,0.79,59,[2],5,210,59,80,Diversifier
1,0.8,0,"[17, 19]",9,229,0,90,Monopolist
1,0.73,1,[3],5,350,1,90,Monopolist
1,0.61,2,"[20, 12]",5,385,2,90,Diversifier
1,0.87,3,[1],6,100,3,90,Monopolist
1,0.68,4,[16],1,91,4,90,Monopolist
1,0.7,5,"[6, 5]",7,565,5,90,Monopolist
1,0.82,6,"[13, 19]",5,102,6,90,Diversifier
1,0.76,7,"[19, 2]",7,269,7,90,Monopolist
1,0.67,8,[10],0,10,8,90,Diversifier
1,0.67,9,[17],1,45,9,90,Diversifier
1,0.9,10,"[15, 14]",4,284,10,90,Diversifier
1,0.66,11,"[11, 7]",3,260,11,90,Monopolist
1,0.78,12,"[13, 3]",3,114,12,90,Diversifier
1,0.68,13,"[11, 14]",7,473,13,90,Diversifier
1,0.69,14,[8],1,24,14,90,Monopolist
1,0.87,15,[10],2,196,15,90,Monopolist
1,0.67,16,"[13, 6]",6,289,16,90,Diversifier
1,0.61,17,[8],6,94,17,90,Monopolist
1,0.8,18,[18],0,10,18,90,Diversifier
1,0.86,19,[18],2,64,19,90,Monopolist
1,0.63,20,[15],1,83,20,90,Monopolist
1,0.79,21,[3],1,78,21,90,Diversifier
1,0.7,22,"[16, 17]",5,369,22,90,Diversifier
1,0.68,23,[10],2,196,23,90,Monopolist
1,0.9,24,[12],3,262,24,90,Diversifier
1,0.79,25,"[16, 7]",3,264,25,90,Diversifier
1,0.68,26,[10],1,103,26,90,Diversifier
